Date,Open,High,Low,Close
2005/7/20,6438.220215,6480.970215,6415.779785,6423.810059
2005/7/21,6344.839844,6478.640137,6344.839844,6394.029785
2005/7/22,6412.870117,6415.430176,6365.379883,6380.72998
2005/7/25,6406.450195,6434.450195,6400.109863,6420.450195
2005/7/26,6416.220215,6439.97998,6366.160156,6366.160156
2005/7/27,6364.009766,6376.049805,6305.930176,6327.25
2005/7/28,6347.890137,6375.640137,6326,6375.640137
2005/7/29,6409.560059,6420.640137,6310.629883,6311.97998
2005/8/1,6320.669922,6327.830078,6290.930176,6307.930176
2005/8/2,6344.399902,6360.430176,6296.779785,6343.540039
2005/8/3,6391.680176,6455.569824,6379.509766,6455.569824
2005/8/4,6481.620117,6481.620117,6439.890137,6446.009766
2005/8/8,6400.040039,6408.049805,6375.890137,6380.029785
2005/8/9,6374.600098,6397.370117,6361.189941,6380
2005/8/10,6408.859863,6430.129883,6356.839844,6356.839844
2005/8/11,6362.620117,6380.390137,6326.370117,6353.709961
2005/8/12,6389.27002,6398.720215,6350.899902,6350.899902
2005/8/15,6344.879883,6344.879883,6238.02002,6245.129883
2005/8/16,6262.870117,6266.330078,6207.580078,6242.399902
2005/8/17,6216.080078,6256.109863,6213.589844,6241.919922
2005/8/18,6252.319824,6260.279785,6204.419922,6205.089844
2005/8/19,6190.330078,6190.330078,6138.620117,6158.939941
2005/8/22,6194.890137,6207.950195,6181.509766,6206.649902
2005/8/23,6211.149902,6234.310059,6195.180176,6195.180176
2005/8/24,6174.25,6174.790039,6126.970215,6127.240234
2005/8/25,6103.459961,6153.620117,6097.22998,6109.660156
2005/8/26,6130.830078,6148.950195,6107,6136.549805
2005/8/29,6117.27002,6130.790039,6031.200195,6049.439941
2005/8/30,6087.859863,6087.859863,6021.970215,6032.120117
2005/8/31,6041.859863,6078.169922,5976.399902,6033.470215
2005/9/2,6081.709961,6116.049805,6075.350098,6116.049805
2005/9/5,6131.950195,6131.950195,6094,6098.779785
2005/9/6,6141.279785,6145.299805,6123.839844,6140.140137
2005/9/7,6168.509766,6168.509766,6130.560059,6141.140137
2005/9/8,6157.470215,6170,6140.339844,6149.879883
2005/9/9,6161.799805,6167.899902,6108.399902,6119.060059
2005/9/12,6155.379883,6166.109863,6130.990234,6164.97998
2005/9/13,6170.370117,6186.120117,6156.120117,6169.080078
2005/9/14,6159.970215,6172.890137,6132.990234,6148.700195
2005/9/15,6132.450195,6139.990234,6079.569824,6082.560059
2005/9/16,6080.189941,6086.879883,6015.560059,6031.240234
2005/9/19,6044.160156,6050.399902,6023.080078,6035.589844
2005/9/20,6015.97998,6115.540039,5994.459961,6105.350098
2005/9/21,6099.129883,6121.620117,6066.370117,6067.339844
2005/9/22,6017.25,6039.850098,5966.160156,5972.060059
2005/9/23,5957.790039,5973.720215,5899.589844,5925.540039
2005/9/26,5967.689941,5975.97998,5894.990234,5930.200195
2005/9/27,5929.870117,5966.970215,5905.439941,5945.049805
2005/9/28,5943.120117,5961.209961,5912.879883,5931.379883
2005/9/29,5932.790039,6009.990234,5931.02002,6009.990234
2005/9/30,6053.589844,6118.609863,6047.200195,6118.609863
2005/10/3,6128.970215,6139.220215,6090.779785,6123.919922
2005/10/4,6141.740234,6158.680176,6114.02002,6142.120117
2005/10/5,6136.660156,6171.870117,6125.109863,6135.009766
2005/10/6,6094.180176,6105.049805,6075.669922,6095.810059
2005/10/7,6090.990234,6112.830078,6076.149902,6081.839844
2005/10/11,6097.879883,6112.680176,6065.569824,6066.589844
2005/10/12,6042.149902,6045.72998,5987.399902,5987.399902
2005/10/13,5970.100098,5974.029785,5928.859863,5960.109863
2005/10/14,5987.049805,6006.959961,5967.709961,5969.069824
2005/10/17,5990.22998,5991.350098,5826.27002,5826.27002
2005/10/18,5853.279785,5865.240234,5805.700195,5830.790039
2005/10/19,5788.830078,5788.830078,5692.279785,5694.160156
2005/10/20,5719.029785,5763.720215,5647.919922,5748
2005/10/21,5678.620117,5761.160156,5678.620117,5738.759766
2005/10/24,5761.330078,5766.350098,5713.629883,5717.279785
2005/10/25,5796.810059,5803.669922,5721.310059,5721.310059
2005/10/26,5731.870117,5739.939941,5672.890137,5700.720215
2005/10/27,5663.240234,5717.049805,5632.22998,5661.180176
2005/10/28,5646.799805,5690.97998,5618.899902,5632.970215
2005/10/31,5692.819824,5774.609863,5681.200195,5764.299805
2005/11/1,5803.25,5829.819824,5786.640137,5798.410156
2005/11/2,5832.339844,5870.370117,5816.899902,5870.370117
2005/11/3,5907.220215,5908.689941,5855.129883,5858.009766
2005/11/4,5907.27002,5930.240234,5888.399902,5911.740234
2005/11/7,5905.359863,5905.359863,5842.370117,5860.390137
2005/11/8,5865.910156,5867.069824,5836.240234,5849.629883
2005/11/9,5843.970215,5971.060059,5843.390137,5971.060059
2005/11/10,5987.279785,6021.379883,5971.890137,5988.370117
2005/11/11,6050.870117,6075.259766,6019.060059,6075.259766
2005/11/14,6066.240234,6090.870117,6061.220215,6083.620117
2005/11/15,6072.47998,6073.439941,6003.47998,6030.740234
2005/11/16,6021.609863,6079.299805,6002.180176,6046.200195
2005/11/17,6063.089844,6063.089844,5994.910156,6020.939941
2005/11/18,6084.069824,6121.600098,6077.97998,6106.740234
2005/11/21,6130.799805,6138.399902,6093.439941,6103.419922
2005/11/22,6091.77002,6094.680176,6050.240234,6059.189941
2005/11/23,6095.180176,6123.52002,6074.330078,6123.52002
2005/11/24,6122.970215,6143.870117,6104.109863,6111.890137
2005/11/25,6133.700195,6145.009766,6122.169922,6128.200195
2005/11/28,6167.080078,6212.350098,6156.290039,6203.839844
2005/11/29,6192.939941,6207.049805,6139.509766,6139.509766
2005/11/30,6172.959961,6206.450195,6171.379883,6203.470215
2005/12/1,6196.359863,6202.910156,6162.859863,6179.819824
2005/12/2,6254.350098,6258.339844,6209.77002,6228.950195
2005/12/5,6280.810059,6348.310059,6244.490234,6348.310059
2005/12/6,6319.129883,6364.169922,6318.950195,6350.52002
2005/12/7,6362.509766,6370.819824,6290.600098,6329.52002
2005/12/8,6302.080078,6316.580078,6223.350098,6249.189941
2005/12/9,6269.939941,6274.040039,6233.22998,6264.359863
2005/12/12,6272.609863,6272.609863,6206.830078,6266.290039
2005/12/13,6270.240234,6282.22998,6242.410156,6261.180176
2005/12/14,6272.47998,6280.52002,6227.350098,6235.350098
2005/12/15,6240.370117,6259.209961,6227.25,6258.470215
2005/12/16,6293.410156,6375.330078,6293.410156,6350.689941
2005/12/19,6386.359863,6439.200195,6374.490234,6431.419922
2005/12/20,6428.25,6443.890137,6413.459961,6427.839844
2005/12/21,6442.319824,6481.560059,6427.859863,6471.890137
2005/12/22,6501.370117,6504.089844,6417.200195,6417.200195
2005/12/23,6450.649902,6516.109863,6426.22998,6512.629883
2005/12/26,6565.669922,6573.970215,6530.759766,6534.77002
2005/12/27,6539.290039,6570.419922,6505.459961,6531.589844
2005/12/28,6492.799805,6530.02002,6479.339844,6524.399902
2005/12/29,6549.720215,6600.120117,6546.75,6575.529785
2005/12/30,6589.839844,6600.169922,6548.339844,6548.339844
2006/1/2,6457.609863,6492.919922,6424.029785,6462.060059
2006/1/3,6476.200195,6591.77002,6457.089844,6591.77002
2006/1/4,6658.319824,6670.959961,6579.660156,6616.439941
2006/1/5,6669.799805,6717.120117,6666.839844,6709.870117
2006/1/6,6757.410156,6761.009766,6676.649902,6694.819824
2006/1/9,6752.089844,6763.859863,6708.589844,6742.390137
2006/1/10,6751.560059,6751.560059,6678.839844,6707.399902
2006/1/11,6702.470215,6741.919922,6650.609863,6735.890137
2006/1/12,6782.149902,6797.200195,6725.569824,6725.609863
2006/1/13,6729.580078,6729.580078,6669.640137,6682.350098
2006/1/16,6680.879883,6733.52002,6664.799805,6724.180176
2006/1/17,6752.240234,6775.72998,6711.040039,6711.040039
2006/1/18,6620.77002,6629.439941,6467.72998,6498.919922
2006/1/19,6514.709961,6545.890137,6442.779785,6512.290039
2006/1/20,6571.640137,6571.640137,6475.299805,6486.629883
2006/1/23,6385.879883,6417.720215,6373.629883,6381.970215
2006/1/24,6418.580078,6478.5,6418.580078,6451.939941
2006/1/25,6500.629883,6536.890137,6477.339844,6532.180176
2006/2/3,6592.189941,6626.430176,6547.169922,6594.600098
2006/2/6,6568.350098,6719.959961,6530.799805,6719.959961
2006/2/7,6692.419922,6747.430176,6681.529785,6720.080078
2006/2/8,6712.870117,6715.180176,6623.22998,6624.109863
2006/2/9,6696.649902,6700.859863,6620.319824,6630.129883
2006/2/10,6652.330078,6652.330078,6574.009766,6594.919922
2006/2/13,6591.990234,6623.549805,6557.759766,6562.290039
2006/2/14,6553.279785,6613.859863,6540.709961,6612.970215
2006/2/15,6628.97998,6659.52002,6592.939941,6598.490234
2006/2/16,6661.299805,6701.740234,6647.029785,6683.930176
2006/2/17,6723.660156,6726.72998,6665.629883,6673.75
2006/2/20,6652.549805,6697.310059,6631.810059,6686.549805
2006/2/21,6708.209961,6717.529785,6631.509766,6631.509766
2006/2/22,6634.830078,6650.709961,6503.700195,6530.700195
2006/2/23,6523.850098,6528.5,6466.209961,6474.689941
2006/2/24,6474.049805,6538.220215,6473.799805,6538.220215
2006/2/27,6496.549805,6567.910156,6481.990234,6561.629883
2006/3/1,6518,6636.919922,6518,6613.390137
2006/3/2,6678.459961,6685.450195,6637.899902,6642.959961
2006/3/3,6643.790039,6659.439941,6543.430176,6553.660156
2006/3/6,6547.72998,6582.209961,6531.5,6575.779785
2006/3/7,6553.970215,6557.149902,6494.149902,6494.149902
2006/3/8,6487.069824,6521.27002,6436.140137,6459.569824
2006/3/9,6476.959961,6505.560059,6465.22998,6486.470215
2006/3/10,6492.040039,6528.560059,6473.180176,6490.680176
2006/3/13,6520.359863,6551.129883,6502.509766,6544.629883
2006/3/14,6532.25,6545.120117,6444.140137,6460.009766
2006/3/15,6516.140137,6534.609863,6478.709961,6518.700195
2006/3/16,6528.140137,6594.180176,6504.97998,6504.97998
2006/3/17,6507.549805,6530.430176,6471.709961,6528.569824
2006/3/20,6554.180176,6569.529785,6510.580078,6516.52002
2006/3/21,6525.299805,6536.009766,6458.029785,6458.029785
2006/3/22,6419.459961,6441.27002,6387.359863,6391.259766
2006/3/23,6412.660156,6418.47998,6344.72998,6364.600098
2006/3/24,6366.959961,6401.620117,6351.890137,6376.620117
2006/3/27,6408.200195,6430.22998,6399.080078,6421.850098
2006/3/28,6433.22998,6469.669922,6424.939941,6453.850098
2006/3/29,6447.700195,6498.029785,6444.399902,6498.029785
2006/3/30,6540.810059,6559.209961,6504.75,6546.060059
2006/3/31,6564.859863,6632.629883,6564.859863,6613.970215
2006/4/3,6627.319824,6672.109863,6615.97998,6660.759766
2006/4/4,6679.819824,6684.100098,6651.959961,6665.600098
2006/4/6,6724.970215,6760.819824,6710.680176,6760.819824
2006/4/7,6758.819824,6802.939941,6722.390137,6781.939941
2006/4/10,6759.379883,6815.72998,6758.069824,6780.640137
2006/4/11,6772.959961,6775.649902,6723.22998,6757.169922
2006/4/12,6710.620117,6813.660156,6709.830078,6808.5
2006/4/13,6850.189941,6868.740234,6828.950195,6855.740234
2006/4/14,6888.180176,6952.540039,6876.470215,6952.540039
2006/4/17,6982.470215,7015.910156,6950.580078,7000.089844
2006/4/18,7007.450195,7007.450195,6918.459961,6989.459961
2006/4/19,7073.319824,7093.430176,7038.779785,7038.779785
2006/4/20,7061.379883,7107.680176,7030.890137,7102.740234
2006/4/21,7130.680176,7160.740234,7092.930176,7093.049805
2006/4/24,7066.189941,7141.290039,7057.189941,7096.040039
2006/4/25,7125.899902,7166.470215,7052.899902,7059.939941
2006/4/26,7080.620117,7173.560059,7047.959961,7168.97998
2006/4/27,7203.75,7229.350098,7136.209961,7136.209961
2006/4/28,7172.310059,7184.370117,7103.870117,7171.77002
2006/5/2,7174.930176,7217.370117,7141.910156,7199.600098
2006/5/3,7242.040039,7265.169922,7233.839844,7242.370117
2006/5/4,7280.819824,7351.870117,7278.490234,7345.040039
2006/5/5,7409.649902,7455.830078,7355.419922,7370.439941
2006/5/8,7438.410156,7474.049805,7401.990234,7474.049805
2006/5/9,7470.009766,7476.069824,7364.189941,7388.939941
2006/5/10,7398.27002,7426.370117,7272.390137,7324.709961
2006/5/11,7271.75,7361.450195,7254.970215,7361.450195
2006/5/12,7269.919922,7326.47998,7267.790039,7278.959961
2006/5/15,7225.799805,7240.919922,7167.029785,7176.350098
2006/5/16,7202.350098,7202.899902,7069.899902,7069.899902
2006/5/17,7116.75,7144.279785,7057.990234,7116.830078
2006/5/18,6989.47998,7045.870117,6987.649902,7034.029785
2006/5/19,7040.419922,7097.27002,7010.689941,7074.149902
2006/5/22,7111.419922,7112.419922,6938.259766,6938.259766
2006/5/23,6874.089844,6909.580078,6833.97998,6843.97998
2006/5/24,6904.279785,6932.279785,6791.109863,6877.009766
2006/5/25,6892.27002,6914.450195,6842.919922,6861.649902
2006/5/26,6951.759766,6976.330078,6856.549805,6879.509766
2006/5/29,6913.100098,6919.959961,6864.759766,6878.879883
2006/5/30,6910.299805,6912.950195,6829.399902,6846.950195
2006/6/1,6874.660156,6922.339844,6868.419922,6872.839844
2006/6/2,6951.419922,6967.089844,6885.390137,6959.640137
2006/6/5,6956.77002,6967.379883,6700.470215,6715.27002
2006/6/6,6684.580078,6738.779785,6621.169922,6730.27002
2006/6/7,6691.5,6699.540039,6612.740234,6612.740234
2006/6/8,6562.100098,6564.100098,6331.810059,6331.810059
2006/6/9,6389.97998,6451.169922,6268.919922,6444.629883
2006/6/12,6384.319824,6443.209961,6339.240234,6442.899902
2006/6/13,6349.089844,6401.549805,6328.379883,6337.209961
2006/6/14,6343.660156,6494.919922,6340.279785,6469.009766
2006/6/15,6531.810059,6535.129883,6418.77002,6426.390137
2006/6/16,6589.700195,6629.330078,6550.129883,6575.77002
2006/6/19,6576.549805,6603.97998,6541.330078,6583.040039
2006/6/20,6536.109863,6552.169922,6324.689941,6363.549805
2006/6/21,6354.430176,6399.220215,6290.629883,6299.589844
2006/6/22,6427.709961,6487.910156,6397.129883,6485.149902
2006/6/23,6432.459961,6462.910156,6362.22998,6452.310059
2006/6/26,6464.399902,6548.939941,6448.509766,6523.680176
2006/6/27,6520.77002,6622.810059,6513.029785,6572.390137
2006/6/28,6500.379883,6540.930176,6481.649902,6540.930176
2006/6/29,6578.580078,6623.390137,6574.399902,6607.390137
2006/6/30,6731.069824,6731.069824,6682.379883,6704.410156
2006/7/3,6727.22998,6735.339844,6705.25,6718.5
2006/7/4,6748.470215,6789.549805,6722.390137,6734.509766
2006/7/5,6709.209961,6741.52002,6651.549805,6659.959961
2006/7/6,6630.040039,6659.069824,6608.490234,6659.069824
2006/7/7,6651.02002,6671.740234,6628.459961,6660.609863
2006/7/10,6609.859863,6694.75,6588.549805,6682.459961
2006/7/11,6672.319824,6702.640137,6639.129883,6639.129883
2006/7/12,6681.899902,6725.419922,6612.339844,6634.089844
2006/7/13,6591.560059,6624.040039,6562.540039,6567.600098
2006/7/14,6472.290039,6489.649902,6413.919922,6428.029785
2006/7/17,6402.77002,6416.410156,6232.490234,6257.799805
2006/7/18,6257.450195,6293.120117,6244.149902,6285.310059
2006/7/19,6317.580078,6359.819824,6277.240234,6277.240234
2006/7/20,6423.609863,6446.290039,6393.890137,6443.740234
2006/7/21,6396.700195,6423.52002,6373.589844,6420.009766
2006/7/24,6316.830078,6363.680176,6308.720215,6359.629883
2006/7/25,6433.319824,6435.830078,6390.990234,6390.990234
2006/7/26,6389.490234,6406.660156,6360.109863,6376.390137
2006/7/27,6379.399902,6461.919922,6373.109863,6459.25
2006/7/28,6450.040039,6490.359863,6448.370117,6480.069824
2006/7/31,6528.22998,6531.109863,6428.259766,6454.580078
2006/8/1,6464.589844,6478.339844,6435.930176,6441.459961
2006/8/2,6426.22998,6488.680176,6421.779785,6471.419922
2006/8/3,6496.009766,6514.899902,6460.029785,6462.319824
2006/8/4,6483.069824,6491.669922,6421.549805,6442.609863
2006/8/7,6425.990234,6450.060059,6405.089844,6416.609863
2006/8/8,6442.680176,6502.140137,6441.160156,6502.140137
2006/8/9,6493.890137,6574.490234,6488.589844,6573.220215
2006/8/10,6555.279785,6606.279785,6555.279785,6578.609863
2006/8/11,6612.47998,6617.22998,6559.27002,6571.100098
2006/8/14,6588.470215,6634.72998,6587.359863,6611.899902
2006/8/15,6628.5,6628.5,6595.350098,6615.129883
2006/8/16,6686.22998,6699.830078,6663.069824,6696.629883
2006/8/17,6752.990234,6761.790039,6722.580078,6733.459961
2006/8/18,6761.399902,6761.399902,6719.75,6721.080078
2006/8/21,6715.720215,6715.720215,6498.180176,6505.919922
2006/8/22,6524.720215,6590.200195,6517.279785,6590.200195
2006/8/23,6584.660156,6587.459961,6454.709961,6556.330078
2006/8/24,6540.029785,6570.620117,6525.359863,6550.640137
2006/8/25,6594.819824,6600.939941,6526.220215,6526.220215
2006/8/28,6515.080078,6515.080078,6422.379883,6444.759766
2006/8/29,6485.97998,6500.890137,6460.669922,6479.910156
2006/8/30,6523.680176,6602.810059,6523.680176,6587.120117
2006/8/31,6647.669922,6667.620117,6611.77002,6611.77002
2006/9/1,6631.830078,6658.129883,6625.22998,6651.459961
2006/9/4,6706.509766,6761.649902,6706.509766,6750.779785
2006/9/5,6764.950195,6766.810059,6725.580078,6734.72998
2006/9/6,6712.799805,6747.97998,6661.560059,6688.399902
2006/9/7,6638.790039,6689.200195,6630.25,6685.22998
2006/9/8,6664.109863,6718.830078,6654.77002,6693.109863
2006/9/11,6714.359863,6802.839844,6674.549805,6693.879883
2006/9/12,6698.379883,6698.379883,6620.709961,6625.72998
2006/9/13,6687.709961,6690.290039,6631.970215,6664.870117
2006/9/14,6687.569824,6691.509766,6550.029785,6598.870117
2006/9/15,6585.029785,6681.089844,6575.870117,6681.089844
2006/9/18,6784.77002,6886.299805,6775.120117,6882.47998
2006/9/19,6897.589844,6915.080078,6858.850098,6881.870117
2006/9/20,6850.399902,6890.629883,6839.689941,6877.77002
2006/9/21,6924.370117,6938.930176,6862.279785,6889.890137
2006/9/22,6872.259766,6890.899902,6854.02002,6885.600098
2006/9/25,6879.680176,6921.359863,6844.330078,6911.209961
2006/9/26,6945.040039,6958.790039,6899.370117,6901.75
2006/9/27,6957.080078,6961.709961,6922.990234,6946.27002
2006/9/28,6955.600098,6961.919922,6858.029785,6885.120117
2006/9/29,6887.390137,6903.720215,6860.52002,6883.049805
2006/10/2,6907.430176,6961.779785,6907.430176,6960.950195
2006/10/3,6942.069824,6976.620117,6935.799805,6956.879883
2006/10/4,6967.77002,6980.669922,6874.97998,6874.97998
2006/10/5,6955.740234,7004.419922,6926.72998,6997.240234
2006/10/11,6984.450195,7022.490234,6984.450195,7006.669922
2006/10/12,7032.759766,7039.930176,6983.459961,6984.580078
2006/10/13,7060.189941,7096.509766,7046.649902,7068.799805
2006/10/16,7102.970215,7159.850098,7099.109863,7151.419922
2006/10/17,7133.850098,7133.850098,7070.299805,7075.129883
2006/10/18,7021.959961,7035.450195,6980.069824,7017.600098
2006/10/19,7000.680176,7045.990234,6986.850098,6995.830078
2006/10/20,7029.649902,7048.089844,7021.339844,7039.370117
2006/10/23,7041.700195,7043.47998,7008.129883,7040.259766
2006/10/24,7075.810059,7120.240234,7070.169922,7097.419922
2006/10/25,7099.939941,7110.930176,7059.890137,7059.890137
2006/10/26,7083.149902,7119.549805,7080.839844,7080.839844
2006/10/27,7112.540039,7132.290039,7082.680176,7086.740234
2006/10/30,7050.049805,7050.049805,6995.100098,6995.200195
2006/10/31,7020.350098,7025.209961,7004.149902,7021.319824
2006/11/1,7036.069824,7058.689941,7013.990234,7013.990234
2006/11/2,7008.419922,7089.700195,7005.129883,7078.100098
2006/11/3,7079.709961,7186.97998,7079.709961,7161.609863
2006/11/6,7036.890137,7160.660156,7036.890137,7120.439941
2006/11/7,7198.899902,7219.060059,7180.75,7184.649902
2006/11/8,7200.77002,7207.330078,7176.660156,7178.339844
2006/11/9,7209.899902,7242.450195,7146.720215,7151.129883
2006/11/10,7159.799805,7176.060059,7130.569824,7174.200195
2006/11/13,7182.779785,7191.089844,7136.060059,7136.060059
2006/11/14,7185.660156,7216.640137,7168.850098,7204.040039
2006/11/15,7254.470215,7269.009766,7229.02002,7236.850098
2006/11/16,7272.5,7290.25,7240.25,7257.47998
2006/11/17,7282.379883,7287.910156,7251.649902,7259.540039
2006/11/20,7266.399902,7270.279785,7228.970215,7261.47998
2006/11/21,7258.629883,7320.060059,7245.419922,7309.689941
2006/11/22,7330.009766,7350.629883,7314.359863,7348.77002
2006/11/23,7371.299805,7430.899902,7368.009766,7384.689941
2006/11/24,7394.75,7427.359863,7366.080078,7427.359863
